Geneid,<2C,G1,S,G2M,>4C,desc,class,selected
Tb927.8.1381,0.00480316082321367,1.0,0.7529151699201517,0.5252848333167466,0.0836866346752353,M5 ribosomal RNA,G1,no
Tb927.8.1382,0.0036053871990667564,1.0,0.8108747447789064,0.5729095437948141,0.08144959025132609,M5 ribosomal RNA,G1,no
Tb927.8.1383,0.00384797351493737,1.0,0.8087724733589586,0.60612938671332,0.09788086673782889,M5 ribosomal RNA,G1,no
Tb927.8.1384,0.004989344959368771,1.0,0.8786262156599256,0.5248516380638191,0.08678385011635811,M5 ribosomal RNA,G1,no
Tb927.8.1385,0.0050913281296154425,1.0,0.8628906403046993,0.5721210820934108,0.07780417246632071,M5 ribosomal RNA,G1,no
Tb927.8.1386,0.004647232833300707,1.0,0.7004079085336568,0.524295517391458,0.07071757495491504,M5 ribosomal RNA,G1,no
Tb927.8.1387,0.005277457250949352,1.0,0.7869862286235134,0.5211695988238059,0.07528593362668119,M5 ribosomal RNA,G1,no
Tb927.8.1388,0.006597306980148473,1.0,0.7290812467154025,0.516073517707868,0.07979903547399224,M5 ribosomal RNA,G1,no
Tb927.8.830,0.0041591958674729685,1.0,0.9600643180978244,0.9886736729760641,0.061110304382837356,Protein of unknown function (DUF3608)  putative,G1,no
Tb927.8.820,2.1723198996967984e-09,0.975717016328534,1.0,0.8306250732049427,0.11089745562534079,VID27 cytoplasmic protein  putative,S,no
Tb927.8.800,0.009753910465876044,0.8832846959715412,1.0,0.9371190751806939,0.13136251324759943,Domain of unknown function (DUF3437)  putative,S,no
Tb927.8.300,0.015761268723786925,1.0,0.6031628945352249,0.8385826350224765,0.05651195133862944,variant surface glycoprotein  degenerate,G1,no
Tb927.8.220,1.1718271169387832e-07,0.856667545104802,1.0,0.9921630541067499,0.1180770942909084,variant surface glycoprotein  degenerate,S,no
Tb927.8.230,5.706360292234034e-05,1.0,0.6713334643830027,0.5215260312548865,0.4146311896440315,expression site-associated gene 3 (ESAG3)  degenerate,G1,no
Tb927.8.240,0.0007123075050898873,0.4394840208561967,1.0,0.698099342297793,0.037763024640192995,variant surface glycoprotein  degenerate,S,no
Tb927.8.250,0.002258738629336536,0.5861373167733004,0.7459567684686623,1.0,0.020537285312296028,variant surface glycoprotein  degenerate,G2M,no
Tb927.8.260,0.0,1.0,0.822063665828928,0.70641958565299,0.3782773720264819,variant surface glycoprotein  degenerate,G1,no
Tb927.8.270,0.01543314326176413,0.9010329059090478,1.0,0.9820258770583918,0.09271833847044658,variant surface glycoprotein  degenerate,S,no
Tb927.8.280,0.03175415047336028,0.6741961065937458,0.5295102459354244,1.0,0.04114307937148224,variant surface glycoprotein (VSG)  putative,G2M,no
Tb927.8.290,0.0005971536570516188,0.6999128260620326,1.0,0.8816817873620832,0.03183367309111576,variant surface glycoprotein  degenerate,S,no
Tb927.8.310,0.019875896093357565,0.7938799292907162,1.0,0.6942069694590446,0.1539265897893856,variant surface glycoprotein  degenerate,S,no
Tb927.8.790,0.007376959380423336,1.0,0.9757952816361636,0.7591007806516924,0.09722299486093518,hypothetical protein  conserved,G1,no
Tb927.8.320,0.0077188683563578775,0.9673481556613717,1.0,0.9498450932327833,0.035831947439730796,variant surface glycoprotein  degenerate,S,no
Tb927.8.330,1.2498327152234127e-05,0.30640895601002455,0.9294939431297383,1.0,0.07346269959497626,variant surface glycoprotein  point mutation,G2M,no
Tb927.8.340,0.024086633056005856,0.7422085823397472,0.5917779140302177,1.0,0.0773156190898532,variant surface glycoprotein  degenerate,G2M,no
Tb927.8.350,0.009239666515993157,0.7822038438399679,1.0,0.8776280769183923,0.026718185817443438,variant surface glycoprotein  point mutation,S,no
Tb927.8.360,0.0008217315814860343,0.39894804159075115,0.47704131465427274,1.0,0.01073708317368922,variant surface glycoprotein  degenerate,G2M,no
Tb927.8.370,1.2707744245213862e-06,0.3596609827810269,0.7501787122965495,1.0,0.0016529996185268394,expression site-associated gene 3 (ESAG3)  degenerate,G2M,no
Tb927.8.380,2.421988066589107e-07,1.0,0.6802437869186432,0.9006215311626851,0.03412123214124365,variant surface glycoprotein  degenerate,G1,no
Tb927.8.390,0.0019345958796308915,0.863102236628683,0.5113154886092711,1.0,0.01719661486493815,expression site-associated gene 3 (ESAG3)  degenerate,G2M,no
Tb927.8.210,2.2082305854292235e-06,0.8439776198822606,0.6510775253664112,1.0,0.09134542665709171,variant surface glycoprotein  degenerate,G2M,no
Tb927.8.200,0.00011295714413136824,0.38230047423506697,0.4314328554065808,1.0,0.14236328878461726,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene)  putative,G2M,no
Tb927.8.190,0.0,1.0,0.4857297410541986,0.7585342830900255,0.11692046594211278,variant surface glycoprotein  degenerate,G1,no
Tb927.8.180,0.014489337603524902,0.4413100695010335,1.0,0.5747393102450704,0.32154991899571966,variant surface glycoprotein  fragment,S,no
Tb10.v4.0075,2.1454526119546504e-07,1.0,0.8128897568042348,0.4237165648431797,0.0013058475283605686,variant surface glycoprotein (VSG  pseudogene)  putative /product,G1,no
Tb10.v4.0076,0.18915436344154932,0.5583832341582992,0.3307951064060397,1.0,0.14049758947421234,variant surface glycoprotein (VSG  pseudogene)  putative,G2M,no
Tb10.v4.0077,2.0812987014759786e-08,0.7130364064857733,0.8554556170410742,1.0,0.14459892527418414,variant surface glycoprotein (VSG  pseudogene)  putative,G2M,no
Tb10.v4.0078,0.0,1.0,0.7924418359370338,0.56089846016202,0.490708125648139,hypothetical protein,G1,no
Tb10.v4.0079,0.0010335784941707944,0.05019679223029349,1.0,0.7360226843518065,0.08730581856066942,variant surface glycoprotein (VSG  pseudogene)  putative,S,no
Tb10.v4.0080,0.0,0.05748258424618006,1.0,0.5747393102450699,0.0,variant surface glycoprotein (VSG  pseudogene)  putative,S,no
Tb10.v4.0081,0.0007540124638031553,1.0,0.2922522285158605,0.49103348406954406,0.11306463952154824,variant surface glycoprotein (VSG  pseudogene)  putative,G1,no
Tb10.v4.0082,0.0,0.1829939488452194,0.9829253644257953,1.0,0.02069014486080938,hypothetical protein,G2M,no
Tb10.v4.0083,0.07167931772115238,1.0,0.8049080556333755,0.18156257128542014,0.01256674226830624,variant surface glycoprotein (VSG  pseudogene)  putative,G1,no
Tb927.8.100,0.3082545112719982,0.671447227253644,0.11811195170881653,1.0,0.0003362752125125095,variant surface glycoprotein  point mutation,G2M,no
Tb927.8.110,0.10094382446735081,0.31496403613005874,0.6760363796896248,1.0,0.006443380389385768,variant surface glycoprotein  point mutation,G2M,no
Tb927.8.120,0.01811912725452953,0.27527847241252124,0.2086470231956037,1.0,0.011895141023607166,expression site-associated gene 3 (ESAG3)  degenerate,G2M,no
Tb927.8.130,0.03397221179251752,1.0,0.22350778235759464,0.7260803954339374,0.02126845343533137,variant surface glycoprotein (VSG  atypical)  putative,G1,no
Tb927.8.140,0.007895245080250066,0.9585192547018813,0.92251904983778,1.0,0.1359103907998092,variant surface glycoprotein  fragment  degenerate,G2M,no
Tb927.8.150,0.00796726277289913,0.7918209901031311,1.0,0.7731188605262499,0.11436486510884396,variant surface glycoprotein  degenerate,S,no
Tb927.8.160,0.0010305366419886418,0.4489831260458773,1.0,0.9880591418538229,0.08834166756706331,variant surface glycoprotein  truncated,S,no
Tb927.8.170,0.005237232466928819,0.8157408723719186,0.6937047815540588,1.0,0.03175605661713421,variant surface glycoprotein (VSG  atypical)  putative,G2M,no
Tb927.8.400,0.005568476494443667,0.6943916512856574,0.7488719308595113,1.0,0.1876940271565434,variant surface glycoprotein  frameshift,G2M,no
Tb927.8.410,1.3584630982264142e-05,0.5290617082821057,0.662868150088362,1.0,0.0003240055993690313,variant surface glycoprotein  degenerate,G2M,no
Tb927.8.420,6.382626473581008e-07,0.932716393306365,0.44697622217907185,1.0,0.31477150351211286,variant surface glycoprotein  frameshift,G2M,no
Tb927.8.600,0.0005641347758956011,1.0,0.3923282423918126,0.7571710489015998,0.052430984335637025,Bucentaur or craniofacial development  putative,G1,no
Tb927.8.610,0.02240066568346918,1.0,0.56015342438827,0.564911223580075,0.07928113735684844,hypothetical protein  conserved,G1,no
Tb927.8.630,0.007140194168472691,1.0,0.7509545256166392,0.9815280870389451,0.297025002844821,lipoyltransferase  putative,G1,no
Tb927.8.640,0.049199646877675564,1.0,0.9401571945169206,0.46295208406723076,0.7552406897946522,Dpy-30 motif containing protein  putative,G1,no
Tb927.8.650,0.012352633082825647,1.0,0.7572500882903564,0.4198747875589671,0.08436405589831379,cation-transporting ATPase  putative,G1,no
Tb927.8.670,0.016812634205522363,0.7426839902323649,0.696331981279404,1.0,0.05193057568165781,hypothetical protein  conserved,G2M,no
Tb927.8.680,6.826843158938534e-05,0.4222468437009521,0.7608453581325655,1.0,0.028927874075821747,KREPA5,G2M,no
Tb8.NT.9,0.047663429337559,1.0,0.552995738129531,0.6469479322663159,0.15628419520215148,Noncoding RNA  putative,G1,no
Tb927.8.700,0.006999337040733644,0.9546214848783069,0.9747943619659843,1.0,0.10070878172565866,DNA repair and recombination helicase protein PIF7,G2M,no
Tb927.8.710,0.0021406661044303826,0.43980476728764334,1.0,0.784004894660505,0.12363686137315824,RNA-binding protein  putative,S,no
Tb8.NT.11,0.0632412269284934,0.5028734940533158,0.45480770964826006,1.0,0.13213400995642904,Noncoding RNA  putative,G2M,no
Tb927.8.720,0.24732181859998598,0.7873952045476378,0.3843049556823152,1.0,0.20802555465563685,Cytosolic iron-sulfur protein assembly 2B  putative,G2M,no
Tb927.8.730,0.01583897320674821,1.0,0.55106972413041,0.8078362566141686,0.09160461615478999,nucleolar RNA-binding protein  putative,G1,no
Tb927.8.740,0.0,1.0,0.19267290711739082,0.5776543896307776,0.009709780233304042,nucleolar RNA-binding protein (fragment),G1,no
Tb927.8.750,0.027916600878019608,0.6449157355946411,1.0,0.7816083945270014,0.2222536641340929,nucleolar RNA-binding protein  putative,S,no
Tb927.8.760,0.0,0.7040978944657764,1.0,0.7555993543866352,0.0021793948671334413,nucleolar RNA-binding protein,S,no
Tb927.8.770,0.007359840966759393,1.0,0.8817424170334585,0.8706265354149836,0.05606944328011555,SUMO-interacting motif-containing protein,G1,no
Tb927.8.780,0.00023630645097529366,0.8029283315327018,1.0,0.7269411548400122,0.05931583789362982,hypothetical protein  conserved,S,no
Tb8.NT.8,0.0,0.5774187994246606,1.0,0.8835826458390679,0.005894350759123526,Noncoding RNA  putative,S,no
Tb927.8.595,0.035779477318838765,1.0,0.9933552641931476,0.9238409938683034,0.03242420395553566,hypothetical protein,G1,no
Tb927.8.430,5.054795152629472e-06,0.7841646694156315,1.0,0.6467804960675173,0.04785560230951139,variant surface glycoprotein  degenerate,S,no
Tb927.8.590,0.00016782382209701549,0.721698509553069,0.7984813192930426,1.0,0.08738281015398298,carnitine O-palmitoyltransferase  putative,G2M,no
Tb927.8.440,0.0004265412504340247,1.0,0.6538179805505925,0.38138974436836953,0.3935009213526374,variant surface glycoprotein  frameshift,G1,no
Tb927.8.443,0.017790357450285236,1.0,0.4392661283374069,0.6055136040684169,0.019440781505781424,M4 ribosomal RNA,G1,no
Tb927.8.446,0.0,1.0,0.6454418435918797,0.02959938273408377,0.0,M6 ribosomal RNA,G1,no
Tb927.8.449,0.017362688242882444,0.9543774457243993,0.544051473691181,1.0,0.00729464145947451,M2 ribosomal RNA,G2M,no
Tb927.8.450,0.0005134151891188279,1.0,0.3476755888257384,0.9073951656011928,0.19060077899896546,expression site-associated gene 3 (ESAG3)  degenerate,G1,no
Tb927.8.460,0.17694081880318033,1.0,0.537724901228153,0.5982115008050204,0.035105718842837155,variant surface glycoprotein (VSG  atypical)  putative,G1,no
Tb927.8.470,0.0035072744522949982,0.787340700667319,1.0,0.46156294506854023,0.10796207163953399,variant surface glycoprotein  degenerate,S,no
Tb927.8.480,0.007526001639966378,0.5130160290152682,0.7743720544962804,1.0,0.2964828452463701,phosphatidic acid phosphatase protein  putative,G2M,no
Tb927.8.490,0.0,0.720061033061529,0.6815646275299457,1.0,0.028001783807786677,hypothetical protein,G2M,no
Tb927.8.500,5.469878489952273e-08,1.0,0.7185415300393312,0.7571391913615618,0.12106179728265201,hypothetical protein,G1,no
Tb927.8.510,3.352035151847991e-07,0.7252977117571329,0.37015752311088596,1.0,0.0963013104875348,hypothetical protein,G2M,no
Tb927.8.520,0.028019053275973944,1.0,0.9289672297075962,0.5865080051425551,0.036885381866601695,hypothetical protein,G1,no
Tb927.8.530,0.0,0.42531865302925753,1.0,0.05229320426633137,0.13686084046087982,leucine-rich repeat protein (LRRP)  point mutation,S,no
Tb927.8.540,0.016815833220707895,0.9165688450424015,0.9389664482010873,1.0,0.12610794405245135,N-terminal region of Chorein  a TM vesicle-mediated sorter  putative,G2M,no
Tb927.8.550,0.01224332025835936,0.9187658937066573,0.3835812934142683,1.0,0.1843915594211091,peptide methionine sulfoxide reductase  putative,G2M,no
Tb927.8.560,0.0020945961424020413,1.0,0.8376677321073186,0.7408301029834627,0.066504287919032,hypothetical protein  conserved,G1,no
Tb927.8.580,1.3600439454295487e-08,0.8866437341523346,1.0,0.7246587682644515,0.04301859959641076,MICOS complex subunit 40,S,no
Tb927_08_v4.snoRNA.0006,0.0065830993229078864,0.46715261425152704,0.45464917561953044,1.0,0.015630772520542367,C/D snoRNA,G2M,no
Tb927_08_v4.snoRNA.0001,0.03667099313482767,1.0,0.8461493208214966,0.8525383111604763,0.08055460736208914,C/D snoRNA,G1,no
Tb927_08_v4.snoRNA.0026,0.030462206621438687,0.48032885195877895,0.9591868395757599,1.0,0.13358115403335633,C/D snoRNA,G2M,no
Tb927.8.2460,1.7015448530579193e-05,1.0,0.7698318588004401,0.8218265870303263,0.11222132611839335,hypothetical protein  conserved,G1,no
Tb927.8.2380,0.012499123637394652,0.8389175673494048,1.0,0.9347258263500239,0.13513951870322996,ABC transporter  putative,S,no
Tb927.8.2390,0.012964918742911717,1.0,0.8142917672083402,0.9289950200701474,0.1396419224763101,hypothetical protein  conserved,G1,no
Tb927.8.2395,0.0,0.58666387789426,0.7558469363897314,1.0,0.031604178805299095,hypothetical protein,G2M,no
Tb927.8.2410,0.0041036732724953305,0.807805783836363,0.8370236245466305,1.0,0.10821707370554731,amidase  putative,G2M,no
Tb927.8.2420,0.058668489524816535,1.0,0.882440897941189,0.7257217571005218,0.03537824584780746,hypothetical protein  conserved,G1,no
Tb927.8.2430,0.00044823196681563986,0.7210626325648537,1.0,0.776388971050367,0.14217710338356096,hypothetical protein  conserved,S,no
Tb927.8.2440,0.027603877620954533,0.30854356961733975,0.815794783028408,1.0,0.42829052211202545,hypothetical protein  conserved,G2M,no
Tb927.8.2450,4.8727921259682665e-09,0.656069504362537,1.0,0.8835826458390681,0.03639010184928043,5'-AMP-activated protein kinase subunit beta,S,no
Tb8.NT.41,0.0019303010237438991,0.23003522985996508,1.0,0.18352008685779037,0.05272177587963565,Noncoding RNA  putative,S,no
Tb927.8.2185,0.0,0.49688507210988275,0.16666319775247826,1.0,0.30965776399594114,hypothetical protein,G2M,no
Tb927.8.2490,0.03684824936666626,1.0,0.8958611176473883,0.9464516835674297,0.08893328820875747,SET domain containing protein  putative,G1,no
Tb927.8.2500,5.945556367912503e-07,0.8336629868664608,0.783850739696044,1.0,0.0793219688776229,ribosomal RNA methyltransferase  putative,G2M,no
Tb927.8.2510,0.0,0.9845598040524138,0.961180581594865,1.0,0.08443998935854101,hypothetical protein  conserved,G2M,no
Tb927.8.2520,0.02861850617660075,0.5862944453292875,1.0,0.5493750000769978,0.0033909659967882315,acetyl-CoA synthetase  putative,S,no
Tb927.8.2540,0.1155408933632678,0.8414110718415793,1.0,0.551099384715097,0.19705620149545752,3-ketoacyl-CoA thiolase,S,no
Tb927.8.2550,0.01058743625687385,0.9737015425084998,1.0,0.9707965670432428,0.09973409189621642,mitochondrial DNA primase,S,no
Tb927.8.2560,0.03459342998530526,0.7169383684183093,0.9102017791957882,1.0,0.20191033386262489,spliceosomal U5 snRNP-specific protein  putative,G2M,no
Tb927.8.2570,0.027123391271130986,0.9220610537688959,1.0,0.9587012155147929,0.06599317281411578,hypothetical protein  conserved,S,no
Tb927.8.2370,0.007987990923990714,1.0,0.7743389924882422,0.8612070092077213,0.0766288413810593,dicer-like protein,G1,no
Tb927.8.2350,2.0394717527134455e-08,0.4244102378865799,1.0,0.7190939402739855,0.03445448130534533,hypothetical protein  conserved,S,no
Tb927.8.2340,0.09751220139378655,0.7934439866044264,0.5655472449333572,1.0,0.19478591787768276,hypothetical protein  conserved,G2M,no
Tb927.8.2330,0.0009937372685342792,0.6622004245585583,0.4973016448848824,1.0,0.28166397612871297,hypothetical protein  conserved,G2M,no
Tb927.8.2210,2.3677242492943593e-05,0.5237849453755731,0.922021788655772,1.0,0.07745798637000365,pteridine reductase 1,G2M,no
Tb927.8.2220,0.006876961794199291,0.8919788813187072,0.8853472501163234,1.0,0.11344437712211664,hypothetical protein  conserved,G2M,no
Tb927.8.2230,0.024986645303274095,0.9703073185822979,0.6782091393647183,1.0,0.1616928395129525,Checkpoint protein HUS1  putative,G2M,no
Tb927.8.2240,0.0,0.8220595006658229,0.868434062264936,1.0,0.08897669318232831,Tryptophanyl-tRNA synthetase 2,G2M,no
Tb927.8.2250,0.0003548769295101632,1.0,0.8233757684473652,0.8392535305500111,0.13144394224397382,Fungal tRNA ligase phosphodiesterase domain containing protein  putative,G1,no
Tb927_08_v4.snoRNA.0024,0.019661757336502005,1.0,0.33650390765330135,0.4531611375248312,0.0711521022007402,C/D snoRNA,G1,no
Tb927_08_v4.snoRNA.0034,0.0003766575482134944,0.1800211703602472,1.0,0.3141228691381495,0.13105526869154252,C/D snoRNA,S,no
Tb927_08_v4.snoRNA.0039,0.053717494863338815,0.4265133411063486,1.0,0.8231610016191511,0.09599132467064916,C/D snoRNA,S,no
Tb927_08_v4.snoRNA.0042,0.15987069639022075,0.7406471412653354,0.16352572893283054,1.0,0.11575144240142705,H/ACA-like snoRNA,G2M,no
Tb927.8.2260,0.028382500436720776,1.0,0.7178982011351769,0.7608726717218235,0.07254966637604705,Present in the outer mitochondrial membrane proteome 39-2,G1,no
Tb927_08_v4.snoRNA.0043,0.0659381844082795,0.5774187994246603,1.0,0.28831626611999706,0.08282769382411401,H/ACA-like snoRNA,S,no
Tb927.8.2270,0.003120048996170173,1.0,0.5489040076874089,0.761805467457815,0.035186167692101464,Present in the outer mitochondrial membrane proteome 39-3,G1,no
Tb927_08_v4.snoRNA.0044,0.05857122376785023,1.0,0.4758263089240268,0.8593626260390277,0.18895004029437285,H/ACA-like snoRNA,G1,no
Tb927.8.2280,0.030351815017856335,1.0,0.7352874725444293,0.9884735286622328,0.1309237571221028,Present in the outer mitochondrial membrane proteome 39-4,G1,no
Tb927.8.2290,0.05008236710166938,0.8212734491645306,1.0,0.3141228691381495,0.1304422869305203,hypothetical protein  conserved,S,no
Tb927.8.2310,0.00891423639952097,1.0,0.7735315656212899,0.3223823314479772,0.08166753518101069,(H+)-ATPase G subunit  putative,G1,no
Tb927.8.2320,4.9535651693927373e-08,1.0,0.834449778660503,0.9751741307080662,0.322826497858391,hypothetical protein,G1,no
Tb927.8.2580,0.042129500393376325,0.7510657655252314,1.0,0.7780725217191723,0.05300043403787761,exocyst complex component Sec10  putative,S,no
Tb927.8.2590,0.01908240197965031,1.0,0.8225965753202023,0.9392069061197734,0.08650763034904392,Basal body protein,G1,no
Tb8.NT.42,0.0016718014351922083,0.9957949231891134,1.0,0.6438448166764796,0.021049558399478405,Noncoding RNA  putative,S,no
Tb927.8.2840,0.0015117562749544958,1.0,0.3773618495960265,0.6251052112440816,0.07061337101549851,hypothetical protein  conserved,G1,no
Tb927.8.2851,0.02417694879354144,1.0,0.9695292472598597,0.66894096915187,0.10503229924641973,tRNA Isoleucine,G1,no
Tb927.8.2852,0.02999373608725646,0.14069725940897215,0.15250486260004367,1.0,0.1770372290331506,tRNA Glutamine,G2M,no
Tb927.8.2853,0.006301917276899568,0.6397178182937544,1.0,0.19660227013050802,0.4613923916841533,tRNA Valine,S,no
Tb927.8.2854,0.0018947214581625691,0.6404338325733658,0.7842013315884638,1.0,0.5495062232868907,tRNA Lysine,G2M,no
Tb927.8.2855,0.0158296089346783,0.48900829488189534,1.0,0.36254440078849753,0.03873372686563581,small nuclear RNA,S,no
Tb927.8.2856,0.009014882520156963,0.606905157766142,1.0,0.6444142428791393,0.08066840842574578,tRNA Glycine,S,no
Tb927.8.2857,0.0,0.19126602215865424,0.5292464257034671,1.0,0.0,tRNA Leucine,G2M,no
Tb927.8.2858,0.0,0.19031201389138663,1.0,0.7523868870451971,0.02012971425406586,tRNA Threonine,S,no
Tb927.8.2859,0.0,0.5407394118191547,1.0,0.5248624466856683,0.021735378372588047,tRNA Arginine,S,no
Tb927.8.2861,1.373562137580054e-07,1.0,0.17671938758029196,0.21520327772046627,0.08088231851168726,SRP RNA  7SL,G1,no
Tb927.8.2862,0.0,0.5774187994246603,1.0,0.5747393102450702,0.09024143236267555,tRNA Lysine,S,no
Tb927.8.2863,0.0,0.6446177098850324,0.44750018320701673,1.0,0.18149215053636444,tRNA Arginine,G2M,no
Tb927.8.2864,0.0,0.5323319973522198,1.0,0.5153267228198679,0.8472912804832861,small nuclear RNA,S,no
Tb927.8.2860,0.034168064248510606,1.0,0.934116971026178,0.7555234281028116,0.10376779364509527,hypothetical protein  conserved,G1,no
Tb927.8.2870,0.016812900156336446,0.9430228295652687,1.0,0.6625982031933163,0.11061720999330435,conserved protein,S,no
Tb927.8.2880,0.0011744404823499166,0.6977612210504166,0.8690836568105165,1.0,0.12308771856435072,hypothetical protein  conserved,G2M,no
Tb927.8.2900,0.052082826211206606,0.8717338677893625,1.0,0.8463221543171286,0.14307941332061466,mannosyl-oligosaccharide 1 2-alpha-mannosidase IB  fragment,S,no
Tb927.8.2850,3.362097866912527e-08,1.0,0.5582167538027965,0.5359739330950462,0.20973000830472613,Poly(A)-specific ribonuclease PARN-1,G1,no
Tb927.8.2830,0.021379521244151017,0.7196095531024335,1.0,0.7332877533433828,0.1363196309873304,hypothetical protein  conserved,S,no
Tb927.8.2620,0.00012991960812099054,0.4320175291877999,0.7560493115939997,0.817383907989772,1.0,SUMO-interacting motif-containing protein,>4C,no
Tb927.8.2820,0.0003974030071075978,0.7469421708444685,0.7285154652724288,1.0,0.1970156643660509,hypothetical protein  conserved,G2M,no
Tb927.8.2640,0.0014077014918283165,0.8878883543844939,1.0,0.9402913466618742,0.24867847387008463,ubiquitin-activating enzyme E1  putative,S,no
Tb927.8.2650,0.1634568363687828,0.5744760074233585,1.0,0.7683127607600333,0.10250898542081822,metallo-beta-lactamase-like protein  putative,S,no
Tb927.8.2660,0.004881351197415215,1.0,0.74274273168663,0.45568263005428095,0.11864595762827738,Galactose oxidase  central domain containing protein  putative,G1,no
Tb927.8.2663,0.034631829065415454,1.0,0.9262653086943379,0.8194217341957862,0.0145699321942554,tRNA Asparagine,G1,no
Tb927.8.2666,0.0037518539209921414,0.8948977287448577,1.0,0.8968290986926172,0.0917641608486956,tRNA Tryptophan,S,no
Tb927.8.2670,0.0,0.9679568551532034,1.0,0.49190707317026855,0.4471896464983662,Putative S-adenosyl-L-methionine-dependent methyltransferase  putative,S,no
Tb927.8.2680,0.12085236192773631,0.5977665085976356,0.9436498829486069,1.0,0.04260855027591766,hypothetical protein  conserved,G2M,no
Tb927.8.2690,0.030319764690605176,0.8998529645114415,1.0,0.9814189295556605,0.09040361899330011,SET domain containing protein  putative,S,no
Tb927.8.2710,0.004969998355338738,0.6404023263853992,1.0,0.8195198618353761,0.09682893831815631,SET domain containing protein  putative,S,no
Tb927.8.2720,0.01352069253000719,0.8067684467559455,1.0,0.8924597813591704,0.10457963077244278,Putative serine esterase (DUF676)  putative,S,no
Tb927.8.2730,0.009908727118923823,0.7855900733905428,1.0,0.6912578773013366,0.0577036664415185,hypothetical protein  conserved,S,no
Tb927.8.2750,3.881899924904821e-07,0.7224487919455925,1.0,0.502246700311496,0.12828473037766544,hypothetical protein  conserved,S,no
Tb927.8.2760,0.032646609746774365,0.48280529455668386,1.0,0.5843219312065222,0.0011739993056764616,50S ribosome-binding GTPase  putative,S,no
Tb927.8.2770,0.007558015450363002,0.7385981457170591,1.0,0.8515172916715632,0.11726789469249332,inositol 1 4 5-trisphosphate receptor,S,no
Tb927.8.2790,7.029444312667256e-05,1.0,0.07964943063906665,0.10726183491691313,0.049233722552265984,acetyl-CoA synthetase  truncated,G1,no
Tb927.8.2800,0.0002035420426275241,0.8172569765772733,0.4827566371787279,1.0,0.16262154395067477,hypothetical protein  conserved,G2M,no
Tb927.8.2810,0.004054149166229722,1.0,0.9554925068654112,0.8334588069574536,0.09014338843709939,5'-3' exoribonuclease C,G1,no
Tb927.8.2190,1.0,0.2898810740381105,0.22498210965395374,0.5344662532343007,0.04094243969877421,hypothetical protein  conserved,<2C,no
Tb927.8.2180,4.699251026110987e-06,1.0,0.8188700074882197,0.4268337541736012,0.20785887220459023,hypothetical protein  conserved,G1,no
Tb927_08_v4.snoRNA.0017,0.021515424558331685,0.676386916438349,0.7425700921559332,1.0,0.03433268488496544,C/D snoRNA,G2M,no
Tb927.8.1660,0.031690526561877076,0.5649248015295775,1.0,0.4835047369438317,0.03548792177074278,procyclin-associated gene (pseudogene)  putative,S,no
Tb927_08_v4.snoRNA.0011,0.005086223554227264,1.0,0.026386153572251294,0.0,0.0023811242929014822,C/D snoRNA,G1,no
Tb927_08_v4.snoRNA.0012,0.00035966775781176216,0.808586280927012,1.0,0.3434904820814391,0.01258017823620803,H/ACA-like snoRNA,S,no
Tb927_08_v4.snoRNA.0031,0.0002295172983606429,1.0,0.33824251509251596,0.4938245740027735,0.03855440472996903,C/D snoRNA,G1,no
Tb927_08_v4.snoRNA.0015,0.000638484062204421,0.28485381776246965,1.0,0.2910258688458994,0.009846543575777827,H/ACA-like snoRNA,S,no
Tb927_08_v4.snoRNA.0033,0.0037431750771438352,1.0,0.23076813469031127,0.47364587035922445,0.08164501227118162,C/D snoRNA,G1,no
Tb927_08_v4.snoRNA.0013,1.7137805285133903e-05,0.9464587688649778,1.0,0.6844320211513557,0.04932131340870477,H/ACA-like snoRNA,S,no
Tb927_08_v4.snoRNA.0032,0.0034086216402249934,1.0,0.7572880774705903,0.7891576271323705,0.02969641254273747,C/D snoRNA,G1,no
Tb927_08_v4.snoRNA.0014,0.0,0.49323301002349074,0.3770180795555988,1.0,0.029119259175736267,H/ACA-like snoRNA,G2M,no
Tb927.8.1665,0.0010987947471435898,0.5307544389881079,1.0,0.7820938614109791,0.01563631504128531,hypothetical protein,S,no
Tb927.8.2170,0.005870158443923157,1.0,0.6565562527264117,0.5209589056653994,0.3262054210722077,hypothetical protein  conserved,G1,no
Tb927.8.1670,0.0003088591796418195,0.7616825483160953,0.908530654578187,1.0,0.1516706216108671,Serine/threonine-protein kinase NEK14  putative,G2M,no
Tb927.8.1690,0.003267984167872183,0.374000112636108,1.0,0.6690539780014005,0.024503788989722473,Serine/threonine-protein kinase NEK14  putative,S,no
Tb927.8.1700,0.024058923914855996,1.0,0.701061826142208,0.5957354137606558,0.05030605006182775,hypothetical protein  conserved,G1,no
Tb927.8.1710,0.04656906253677074,0.7386196634691705,1.0,0.7186841173775272,0.05025643926152103,protein phosphatase 2A  regulatory subunit B  putative,S,no
Tb927.8.1720,3.1373538903887665e-09,1.0,0.8908041240060849,0.6236128270309852,0.048080850853887115,phosphatidylglycerolphosphate synthase  mitochondrial,G1,no
Tb927.8.1730,0.0,1.0,0.5468038873395379,0.7750676207974629,0.051282870433376794,hypothetical protein  conserved,G1,no
Tb927.8.1740,0.0703822995755409,0.6233840297356507,1.0,0.7094837163112817,0.03635308451163766,Mitochondrial import inner membrane translocase subunit TIM62,S,no
